year.from,month.from,day.from,year.to,month.to,day.to,week,numdate,raw.births.no.uhp,birth.trend,pop,inner.pop,raw.birth.rate,lin.birth.rate1,lin.birth.rate2
1925,4,18,1925,4,25,16,1925.29589,1866,1602.175144,7697606.889,4446925.371,2.08E-04,2.08E-04,2.08E-04
1925,4,25,1925,5,2,17,1925.315068,1799,1601.414565,7698994.615,4446757.525,2.08E-04,2.08E-04,2.08E-04
1925,5,2,1925,5,9,18,1925.334247,1738,1600.65357,7700382.413,4446589.67,2.08E-04,2.08E-04,2.08E-04
1925,5,9,1925,5,16,19,1925.353425,1740,1599.891366,7701770.139,4446421.824,2.08E-04,2.08E-04,2.08E-04
1925,5,16,1925,5,23,20,1925.372603,1662,1599.127218,7703157.865,4446253.979,2.08E-04,2.08E-04,2.08E-04
1925,5,23,1925,5,30,21,1925.391781,1690,1598.360417,7704545.591,4446086.133,2.07E-04,2.07E-04,2.07E-04
1925,5,30,1925,6,6,22,1925.410959,1552,1597.590345,7705933.317,4445918.287,2.07E-04,2.07E-04,2.07E-04
1925,6,6,1925,6,13,23,1925.430137,1745,1596.816411,7707321.042,4445750.441,2.07E-04,2.07E-04,2.07E-04
1925,6,13,1925,6,20,24,1925.449315,1751,1596.038043,7708708.768,4445582.595,2.07E-04,2.07E-04,2.07E-04
1925,6,20,1925,6,27,25,1925.468493,1737,1595.254768,7710096.494,4445414.749,2.07E-04,2.07E-04,2.07E-04
1925,6,27,1925,7,4,26,1925.487671,1715,1594.466133,7711484.22,4445246.903,2.07E-04,2.07E-04,2.07E-04
1925,7,4,1925,7,11,27,1925.506849,1698,1593.671686,7712871.946,4445079.058,2.07E-04,2.07E-04,2.07E-04
1925,7,11,1925,7,18,28,1925.526027,1757,1592.871,7714259.672,4444911.212,2.06E-04,2.06E-04,2.06E-04
1925,7,18,1925,7,25,29,1925.545205,1665,1592.063696,7715647.397,4444743.366,2.06E-04,2.06E-04,2.06E-04
1925,7,25,1925,8,1,30,1925.564384,1698,1591.249545,7717035.196,4444575.511,2.06E-04,2.06E-04,2.06E-04
1925,8,1,1925,8,8,31,1925.583562,1539,1590.428193,7718422.921,4444407.665,2.06E-04,2.06E-04,2.06E-04
1925,8,8,1925,8,15,32,1925.60274,1726,1589.599326,7719810.647,4444239.82,2.06E-04,2.06E-04,2.06E-04
1925,8,15,1925,8,22,33,1925.621918,1729,1588.762655,7721198.373,4444071.974,2.06E-04,2.06E-04,2.06E-04
1925,8,22,1925,8,29,34,1925.641096,1563,1587.917977,7722586.099,4443904.128,2.06E-04,2.06E-04,2.06E-04
1925,8,29,1925,9,5,35,1925.660274,1586,1587.065112,7723973.825,4443736.282,2.05E-04,2.05E-04,2.05E-04
1925,9,5,1925,9,12,36,1925.679452,1562,1586.203879,7725361.551,4443568.436,2.05E-04,2.05E-04,2.05E-04
1925,9,12,1925,9,19,37,1925.69863,1566,1585.334099,7726749.276,4443400.59,2.05E-04,2.05E-04,2.05E-04
1925,9,19,1925,9,26,38,1925.717808,1550,1584.455592,7728137.002,4443232.744,2.05E-04,2.05E-04,2.05E-04
1925,9,26,1925,10,3,39,1925.736986,1556,1583.568198,7729524.728,4443064.899,2.05E-04,2.05E-04,2.05E-04
1925,10,3,1925,10,10,40,1925.756164,1485,1582.67184,7730912.454,4442897.053,2.05E-04,2.05E-04,2.05E-04
1925,10,10,1925,10,17,41,1925.775342,1512,1581.766418,7732300.18,4442729.207,2.05E-04,2.05E-04,2.05E-04
1925,10,17,1925,10,24,42,1925.794521,1580,1580.851969,7733687.978,4442561.352,2.04E-04,2.04E-04,2.04E-04
1925,10,24,1925,10,31,43,1925.813699,1637,1579.928391,7735075.704,4442393.506,2.04E-04,2.04E-04,2.04E-04
1925,10,31,1925,11,7,44,1925.832877,1648,1578.995629,7736463.43,4442225.66,2.04E-04,2.04E-04,2.04E-04
1925,11,7,1925,11,14,45,1925.852055,1490,1578.053646,7737851.155,4442057.815,2.04E-04,2.04E-04,2.04E-04
1925,11,14,1925,11,21,46,1925.871233,1569,1577.102483,7739238.881,4441889.969,2.04E-04,2.04E-04,2.04E-04
1925,11,21,1925,11,28,47,1925.890411,1316,1576.142195,7740626.607,4441722.123,2.04E-04,2.04E-04,2.04E-04
1925,11,28,1925,12,5,48,1925.909589,1466,1575.17284,7742014.333,4441554.277,2.03E-04,2.03E-04,2.03E-04
1925,12,5,1925,12,12,49,1925.928767,1526,1574.194477,7743402.059,4441386.431,2.03E-04,2.03E-04,2.03E-04
1925,12,12,1925,12,19,50,1925.947945,1417,1573.207163,7744789.785,4441218.585,2.03E-04,2.03E-04,2.03E-04
1925,12,19,1925,12,26,51,1925.967123,952,1572.210956,7746177.51,4441050.74,2.03E-04,2.03E-04,2.03E-04
1925,12,26,1926,1,2,52,1925.986301,1720,1571.205913,7747565.236,4440882.894,2.03E-04,2.03E-04,2.03E-04
1926,1,2,1926,1,9,1,1926.005479,1791,1570.192038,7748952.962,4440715.048,2.03E-04,2.03E-04,2.03E-04
1926,1,9,1926,1,16,2,1926.024658,1478,1569.169512,7750340.76,4440547.193,2.02E-04,2.02E-04,2.02E-04
1926,1,16,1926,1,23,3,1926.043836,1616,1568.13842,7751728.486,4440379.347,2.02E-04,2.02E-04,2.02E-04
1926,1,23,1926,1,30,4,1926.063014,1542,1567.098918,7753116.212,4440211.501,2.02E-04,2.02E-04,2.02E-04
1926,1,30,1926,2,6,5,1926.082192,1569,1566.051159,7754503.938,4440043.656,2.02E-04,2.02E-04,2.02E-04
1926,2,6,1926,2,13,6,1926.10137,1593,1564.9953,7755891.664,4439875.81,2.02E-04,2.02E-04,2.02E-04
1926,2,13,1926,2,20,7,1926.120548,1565,1563.931494,7757279.389,4439707.964,2.02E-04,2.02E-04,2.02E-04
1926,2,20,1926,2,27,8,1926.139726,1702,1562.859897,7758667.115,4439540.118,2.01E-04,2.01E-04,2.01E-04
1926,2,27,1926,3,6,9,1926.158904,1590,1561.780664,7760054.841,4439372.272,2.01E-04,2.01E-04,2.01E-04
1926,3,6,1926,3,13,10,1926.178082,1700,1560.693949,7761442.567,4439204.426,2.01E-04,2.01E-04,2.01E-04
1926,3,13,1926,3,20,11,1926.19726,1577,1559.599907,7762830.293,4439036.58,2.01E-04,2.01E-04,2.01E-04
1926,3,20,1926,3,27,12,1926.216438,1509,1558.498693,7764218.019,4438868.735,2.01E-04,2.01E-04,2.01E-04
1926,3,27,1926,4,3,13,1926.235616,1482,1557.390417,7765605.744,4438700.889,2.01E-04,2.01E-04,2.01E-04
1926,4,3,1926,4,10,14,1926.254795,1530,1556.27541,7766993.543,4438533.034,2.00E-04,2.00E-04,2.00E-04
1926,4,10,1926,4,17,15,1926.273973,1770,1555.153843,7768381.268,4438365.188,2.00E-04,2.00E-04,2.00E-04
1926,4,17,1926,4,24,16,1926.293151,1678,1554.025943,7769768.994,4438197.342,2.00E-04,2.00E-04,2.00E-04
1926,4,24,1926,5,1,17,1926.312329,1580,1552.89194,7771156.72,4438029.497,2.00E-04,2.00E-04,2.00E-04
1926,5,1,1926,5,8,18,1926.331507,1623,1551.752061,7772544.446,4437861.651,2.00E-04,2.00E-04,2.00E-04
1926,5,8,1926,5,15,19,1926.350685,1667,1550.606535,7773932.172,4437693.805,1.99E-04,1.99E-04,1.99E-04
1926,5,15,1926,5,22,20,1926.369863,1713,1549.45559,7775319.898,4437525.959,1.99E-04,1.99E-04,1.99E-04
1926,5,22,1926,5,29,21,1926.389041,1432,1548.299455,7776707.623,4437358.113,1.99E-04,1.99E-04,1.99E-04
1926,5,29,1926,6,5,22,1926.408219,1684,1547.138362,7778095.349,4437190.267,1.99E-04,1.99E-04,1.99E-04
1926,6,5,1926,6,12,23,1926.427397,1638,1545.972567,7779483.075,4437022.421,1.99E-04,1.99E-04,1.99E-04
1926,6,12,1926,6,19,24,1926.446575,1684,1544.80233,7780870.801,4436854.576,1.99E-04,1.99E-04,1.99E-04
1926,6,19,1926,6,26,25,1926.465753,1639,1543.627848,7782258.527,4436686.73,1.98E-04,1.98E-04,1.98E-04
1926,6,26,1926,7,3,26,1926.484932,1615,1542.449504,7783646.325,4436518.875,1.98E-04,1.98E-04,1.98E-04
1926,7,3,1926,7,10,27,1926.50411,1553,1541.267496,7785034.051,4436351.029,1.98E-04,1.98E-04,1.98E-04
1926,7,10,1926,7,17,28,1926.523288,1554,1540.082086,7786421.777,4436183.183,1.98E-04,1.98E-04,1.98E-04
1926,7,17,1926,7,24,29,1926.542466,1573,1538.893531,7787809.502,4436015.338,1.98E-04,1.98E-04,1.98E-04
1926,7,24,1926,7,31,30,1926.561644,1634,1537.702092,7789197.228,4435847.492,1.97E-04,1.97E-04,1.97E-04
1926,7,31,1926,8,7,31,1926.580822,1403,1536.50803,7790584.954,4435679.646,1.97E-04,1.97E-04,1.97E-04
1926,8,7,1926,8,14,32,1926.6,1702,1535.311602,7791972.68,4435511.8,1.97E-04,1.97E-04,1.97E-04
1926,8,14,1926,8,21,33,1926.619178,1575,1534.113071,7793360.406,4435343.954,1.97E-04,1.97E-04,1.97E-04
1926,8,21,1926,8,28,34,1926.638356,1573,1532.912694,7794748.132,4435176.108,1.97E-04,1.97E-04,1.97E-04
1926,8,28,1926,9,4,35,1926.657534,1414,1531.710732,7796135.858,4435008.262,1.96E-04,1.96E-04,1.96E-04
1926,9,4,1926,9,11,36,1926.676712,1460,1530.507445,7797523.583,4434840.417,1.96E-04,1.96E-04,1.96E-04
1926,9,11,1926,9,18,37,1926.69589,1485,1529.303092,7798911.309,4434672.571,1.96E-04,1.96E-04,1.96E-04
1926,9,18,1926,9,25,38,1926.715068,1469,1528.097871,7800299.035,4434504.725,1.96E-04,1.96E-04,1.96E-04
1926,9,25,1926,10,2,39,1926.734247,1499,1526.892167,7801686.833,4434336.87,1.96E-04,1.96E-04,1.96E-04
1926,10,2,1926,10,9,40,1926.753425,1571,1525.686177,7803074.559,4434169.024,1.96E-04,1.96E-04,1.96E-04
1926,10,9,1926,10,16,41,1926.772603,1381,1524.48016,7804462.285,4434001.179,1.95E-04,1.95E-04,1.95E-04
1926,10,16,1926,10,23,42,1926.791781,1485,1523.274377,7805850.011,4433833.333,1.95E-04,1.95E-04,1.95E-04
1926,10,23,1926,10,30,43,1926.810959,1451,1522.069087,7807237.737,4433665.487,1.95E-04,1.95E-04,1.95E-04
1926,10,30,1926,11,6,44,1926.830137,1621,1520.86455,7808625.462,4433497.641,1.95E-04,1.95E-04,1.95E-04
1926,11,6,1926,11,13,45,1926.849315,1438,1519.661025,7810013.188,4433329.795,1.95E-04,1.95E-04,1.95E-04
1926,11,13,1926,11,20,46,1926.868493,1501,1518.458774,7811400.914,4433161.949,1.94E-04,1.94E-04,1.94E-04
1926,11,20,1926,11,27,47,1926.887671,1472,1517.258054,7812788.64,4432994.103,1.94E-04,1.94E-04,1.94E-04
1926,11,27,1926,12,4,48,1926.906849,1543,1516.059127,7814176.366,4432826.258,1.94E-04,1.94E-04,1.94E-04
1926,12,4,1926,12,11,49,1926.926027,1533,1514.862252,7815564.092,4432658.412,1.94E-04,1.94E-04,1.94E-04
1926,12,11,1926,12,18,50,1926.945205,1495,1513.667626,7816951.817,4432490.566,1.94E-04,1.94E-04,1.94E-04
1926,12,18,1926,12,25,51,1926.964384,1200,1512.475634,7818339.616,4432322.711,1.93E-04,1.93E-04,1.93E-04
1926,12,25,1927,1,1,52,1926.983562,1547,1511.286473,7819727.341,4432154.865,1.93E-04,1.93E-04,1.93E-04
1927,1,1,1927,1,8,1,1927.00274,1660,1510.100404,7821115.067,4431987.02,1.93E-04,1.93E-04,1.93E-04
1927,1,8,1927,1,15,2,1927.021918,1527,1508.917685,7822502.793,4431819.174,1.93E-04,1.93E-04,1.93E-04
1927,1,15,1927,1,22,3,1927.041096,1355,1507.738577,7823890.519,4431651.328,1.93E-04,1.93E-04,1.93E-04
1927,1,22,1927,1,29,4,1927.060274,1510,1506.563339,7825278.245,4431483.482,1.93E-04,1.93E-04,1.93E-04
1927,1,29,1927,2,5,5,1927.079452,1496,1505.392232,7826665.971,4431315.636,1.92E-04,1.92E-04,1.92E-04
1927,2,5,1927,2,12,6,1927.09863,1380,1504.225514,7828053.696,4431147.79,1.92E-04,1.92E-04,1.92E-04
1927,2,12,1927,2,19,7,1927.117808,1641,1503.063447,7829441.422,4430979.944,1.92E-04,1.92E-04,1.92E-04
1927,2,19,1927,2,26,8,1927.136986,1458,1501.906289,7830829.148,4430812.099,1.92E-04,1.92E-04,1.92E-04
1927,2,26,1927,3,5,9,1927.156164,1577,1500.7543,7832216.874,4430644.253,1.92E-04,1.92E-04,1.92E-04
1927,3,5,1927,3,12,10,1927.175342,1577,1499.607658,7833604.6,4430476.407,1.91E-04,1.91E-04,1.91E-04
1927,3,12,1927,3,19,11,1927.194521,1634,1498.466631,7834992.398,4430308.552,1.91E-04,1.91E-04,1.91E-04
1927,3,19,1927,3,26,12,1927.213699,1419,1497.331282,7836380.124,4430140.706,1.91E-04,1.91E-04,1.91E-04
1927,3,26,1927,4,2,13,1927.232877,1565,1496.201738,7837767.85,4429972.86,1.91E-04,1.91E-04,1.91E-04
1927,4,2,1927,4,9,14,1927.252055,1521,1495.078123,7839155.575,4429805.015,1.91E-04,1.91E-04,1.91E-04
1927,4,9,1927,4,16,15,1927.271233,1382,1493.960562,7840543.301,4429637.169,1.91E-04,1.91E-04,1.91E-04
1927,4,16,1927,4,23,16,1927.290411,1553,1492.84918,7841931.027,4429469.323,1.90E-04,1.90E-04,1.90E-04
1927,4,23,1927,4,30,17,1927.309589,1738,1491.744103,7843318.753,4429301.477,1.90E-04,1.90E-04,1.90E-04
1927,4,30,1927,5,7,18,1927.328767,1526,1490.645455,7844706.479,4429133.631,1.90E-04,1.90E-04,1.90E-04
1927,5,7,1927,5,14,19,1927.347945,1572,1489.553361,7846094.205,4428965.785,1.90E-04,1.90E-04,1.90E-04
1927,5,14,1927,5,21,20,1927.367123,1563,1488.467946,7847481.93,4428797.94,1.90E-04,1.90E-04,1.90E-04
1927,5,21,1927,5,28,21,1927.386301,1424,1487.389336,7848869.656,4428630.094,1.90E-04,1.90E-04,1.90E-04
1927,5,28,1927,6,4,22,1927.405479,1585,1486.317599,7850257.382,4428462.248,1.89E-04,1.89E-04,1.89E-04
1927,6,4,1927,6,11,23,1927.424658,1481,1485.252973,7851645.18,4428294.393,1.89E-04,1.89E-04,1.89E-04
1927,6,11,1927,6,18,24,1927.443836,1610,1484.195526,7853032.906,4428126.547,1.89E-04,1.89E-04,1.89E-04
1927,6,18,1927,6,25,25,1927.463014,1581,1483.145384,7854420.632,4427958.701,1.89E-04,1.89E-04,1.89E-04
1927,6,25,1927,7,2,26,1927.482192,1510,1482.10267,7855808.358,4427790.856,1.89E-04,1.89E-04,1.89E-04
1927,7,2,1927,7,9,27,1927.50137,1560,1481.067509,7857196.084,4427623.01,1.88E-04,1.88E-04,1.88E-04
1927,7,9,1927,7,16,28,1927.520548,1434,1480.040014,7858583.809,4427455.164,1.88E-04,1.88E-04,1.88E-04
1927,7,16,1927,7,23,29,1927.539726,1625,1479.020294,7859971.535,4427287.318,1.88E-04,1.88E-04,1.88E-04
1927,7,23,1927,7,30,30,1927.558904,1470,1478.008463,7861359.261,4427119.472,1.88E-04,1.88E-04,1.88E-04
1927,7,30,1927,8,6,31,1927.578082,1369,1477.00463,7862746.987,4426951.626,1.88E-04,1.88E-04,1.88E-04
1927,8,6,1927,8,13,32,1927.59726,1521,1476.008907,7864134.713,4426783.78,1.88E-04,1.88E-04,1.88E-04
1927,8,13,1927,8,20,33,1927.616438,1436,1475.021405,7865522.439,4426615.935,1.88E-04,1.88E-04,1.88E-04
1927,8,20,1927,8,27,34,1927.635616,1439,1474.042184,7866910.164,4426448.089,1.87E-04,1.87E-04,1.87E-04
1927,8,27,1927,9,3,35,1927.654795,1431,1473.071457,7868297.963,4426280.234,1.87E-04,1.87E-04,1.87E-04
1927,9,3,1927,9,10,36,1927.673973,1409,1472.109284,7869685.688,4426112.388,1.87E-04,1.87E-04,1.87E-04
1927,9,10,1927,9,17,37,1927.693151,1380,1471.155776,7871073.414,4425944.542,1.87E-04,1.87E-04,1.87E-04
1927,9,17,1927,9,24,38,1927.712329,1372,1470.211045,7872461.14,4425776.697,1.87E-04,1.87E-04,1.87E-04
1927,9,24,1927,10,1,39,1927.731507,1429,1469.275197,7873848.866,4425608.851,1.87E-04,1.87E-04,1.87E-04
1927,10,1,1927,10,8,40,1927.750685,1456,1468.348323,7875236.592,4425441.005,1.86E-04,1.86E-04,1.86E-04
1927,10,8,1927,10,15,41,1927.769863,1449,1467.43049,7876624.318,4425273.159,1.86E-04,1.86E-04,1.86E-04
1927,10,15,1927,10,22,42,1927.789041,1366,1466.521748,7878012.043,4425105.313,1.86E-04,1.86E-04,1.86E-04
1927,10,22,1927,10,29,43,1927.808219,1406,1465.622129,7879399.769,4424937.467,1.86E-04,1.86E-04,1.86E-04
1927,10,29,1927,11,5,44,1927.827397,1464,1464.731646,7880787.495,4424769.621,1.86E-04,1.86E-04,1.86E-04
1927,11,5,1927,11,12,45,1927.846575,1315,1463.850307,7882175.221,4424601.776,1.86E-04,1.86E-04,1.86E-04
1927,11,12,1927,11,19,46,1927.865753,1414,1462.978065,7883562.947,4424433.93,1.86E-04,1.86E-04,1.86E-04
1927,11,19,1927,11,26,47,1927.884932,1352,1462.115015,7884950.745,4424266.075,1.85E-04,1.85E-04,1.85E-04
1927,11,26,1927,12,3,48,1927.90411,1330,1461.261128,7886338.471,4424098.229,1.85E-04,1.85E-04,1.85E-04
1927,12,3,1927,12,10,49,1927.923288,1421,1460.416463,7887726.197,4423930.383,1.85E-04,1.85E-04,1.85E-04
1927,12,10,1927,12,17,50,1927.942466,1242,1459.581174,7889113.922,4423762.538,1.85E-04,1.85E-04,1.85E-04
1927,12,17,1927,12,24,51,1927.961644,1256,1458.75544,7890501.648,4423594.692,1.85E-04,1.85E-04,1.85E-04
1927,12,24,1927,12,31,52,1927.980822,1043,1457.939437,7891889.374,4423426.846,1.85E-04,1.85E-04,1.85E-04
1927,12,31,1928,1,7,1,1928,1636,1457.133344,7893277.1,4423259,1.85E-04,1.85E-04,1.85E-04
1928,1,7,1928,1,14,2,1928.019178,1577,1456.337339,7894664.826,4423091.154,1.84E-04,1.84E-04,1.84E-04
1928,1,14,1928,1,21,3,1928.038356,1466,1455.551599,7896052.552,4422923.308,1.84E-04,1.84E-04,1.84E-04
1928,1,21,1928,1,28,4,1928.057534,1509,1454.776301,7897440.278,4422755.462,1.84E-04,1.84E-04,1.84E-04
1928,1,28,1928,2,4,5,1928.076712,1566,1454.011623,7898828.003,4422587.617,1.84E-04,1.84E-04,1.84E-04
1928,2,4,1928,2,11,6,1928.09589,1503,1453.257743,7900215.729,4422419.771,1.84E-04,1.84E-04,1.84E-04
1928,2,11,1928,2,18,7,1928.115068,1470,1452.5148,7901603.455,4422251.925,1.84E-04,1.84E-04,1.84E-04
1928,2,18,1928,2,25,8,1928.134247,1546,1451.78305,7902991.253,4422084.07,1.84E-04,1.84E-04,1.84E-04
1928,2,25,1928,3,3,9,1928.153425,1613,1451.164857,7904378.979,4421916.224,1.84E-04,1.84E-04,1.84E-04
1928,3,3,1928,3,10,10,1928.169863,1415,1450.454291,7905568.438,4421772.359,1.83E-04,1.83E-04,1.83E-04
1928,3,10,1928,3,17,11,1928.189041,1461,1449.755385,7906956.163,4421604.513,1.83E-04,1.83E-04,1.83E-04
1928,3,17,1928,3,24,12,1928.208219,1581,1449.068317,7908343.889,4421436.667,1.83E-04,1.83E-04,1.83E-04
1928,3,24,1928,3,31,13,1928.227397,1486,1448.393266,7909731.615,4421268.821,1.83E-04,1.83E-04,1.83E-04
1928,3,31,1928,4,7,14,1928.246575,1266,1447.730408,7911119.341,4421100.976,1.83E-04,1.83E-04,1.83E-04
1928,4,7,1928,4,14,15,1928.265753,1444,1447.079887,7912507.067,4420933.13,1.83E-04,1.83E-04,1.83E-04
1928,4,14,1928,4,21,16,1928.284932,1524,1446.44195,7913894.865,4420765.275,1.83E-04,1.83E-04,1.83E-04
1928,4,21,1928,4,28,17,1928.30411,1571,1445.81674,7915282.591,4420597.429,1.83E-04,1.83E-04,1.83E-04
1928,4,28,1928,5,5,18,1928.323288,1523,1445.204397,7916670.317,4420429.583,1.83E-04,1.83E-04,1.83E-04
1928,5,5,1928,5,12,19,1928.342466,1554,1444.604916,7918058.042,4420261.738,1.82E-04,1.82E-04,1.82E-04
1928,5,12,1928,5,19,20,1928.361644,1395,1444.018257,7919445.768,4420093.892,1.82E-04,1.82E-04,1.82E-04
1928,5,19,1928,5,26,21,1928.380822,1512,1443.444376,7920833.494,4419926.046,1.82E-04,1.82E-04,1.82E-04
1928,5,26,1928,6,2,22,1928.4,1389,1442.883233,7922221.22,4419758.2,1.82E-04,1.82E-04,1.82E-04
1928,6,2,1928,6,9,23,1928.419178,1626,1442.334786,7923608.946,4419590.354,1.82E-04,1.82E-04,1.82E-04
1928,6,9,1928,6,16,24,1928.438356,1600,1441.798993,7924996.672,4419422.508,1.82E-04,1.82E-04,1.82E-04
1928,6,16,1928,6,23,25,1928.457534,1536,1441.275813,7926384.398,4419254.662,1.82E-04,1.82E-04,1.82E-04
1928,6,23,1928,6,30,26,1928.476712,1411,1440.765213,7927772.123,4419086.817,1.82E-04,1.82E-04,1.82E-04
1928,6,30,1928,7,7,27,1928.49589,1494,1440.267202,7929159.849,4418918.971,1.82E-04,1.82E-04,1.82E-04
1928,7,7,1928,7,14,28,1928.515068,1464,1439.781773,7930547.575,4418751.125,1.82E-04,1.82E-04,1.82E-04
1928,7,14,1928,7,21,29,1928.534247,1468,1439.308994,7931935.373,4418583.27,1.81E-04,1.81E-04,1.81E-04
1928,7,21,1928,7,28,30,1928.553425,1505,1438.848857,7933323.099,4418415.424,1.81E-04,1.81E-04,1.81E-04
1928,7,28,1928,8,4,31,1928.572603,1481,1438.40138,7934710.825,4418247.579,1.81E-04,1.81E-04,1.81E-04
1928,8,4,1928,8,11,32,1928.591781,1337,1437.966582,7936098.551,4418079.733,1.81E-04,1.81E-04,1.81E-04
1928,8,11,1928,8,18,33,1928.610959,1605,1437.544479,7937486.277,4417911.887,1.81E-04,1.81E-04,1.81E-04
1928,8,18,1928,8,25,34,1928.630137,1394,1437.135091,7938874.002,4417744.041,1.81E-04,1.81E-04,1.81E-04
1928,8,25,1928,9,1,35,1928.649315,1474,1436.738434,7940261.728,4417576.195,1.81E-04,1.81E-04,1.81E-04
1928,9,1,1928,9,8,36,1928.668493,1405,1436.354526,7941649.454,4417408.349,1.81E-04,1.81E-04,1.81E-04
1928,9,8,1928,9,15,37,1928.687671,1393,1435.983387,7943037.18,4417240.503,1.81E-04,1.81E-04,1.81E-04
1928,9,15,1928,9,22,38,1928.706849,1389,1435.625032,7944424.906,4417072.658,1.81E-04,1.81E-04,1.81E-04
1928,9,22,1928,9,29,39,1928.726027,1370,1435.279481,7945812.632,4416904.812,1.81E-04,1.81E-04,1.81E-04
1928,9,29,1928,10,6,40,1928.745205,1386,1434.946734,7947200.357,4416736.966,1.81E-04,1.81E-04,1.81E-04
1928,10,6,1928,10,13,41,1928.764384,1358,1434.626835,7948588.156,4416569.111,1.80E-04,1.80E-04,1.80E-04
1928,10,13,1928,10,20,42,1928.783562,1390,1434.319673,7949975.881,4416401.265,1.80E-04,1.80E-04,1.80E-04
1928,10,20,1928,10,27,43,1928.80274,1342,1434.024789,7951363.607,4416233.42,1.80E-04,1.80E-04,1.80E-04
1928,10,27,1928,11,3,44,1928.821918,1437,1433.741336,7952751.333,4416065.574,1.80E-04,1.80E-04,1.80E-04
1928,11,3,1928,11,10,45,1928.841096,1374,1433.468355,7954139.059,4415897.728,1.80E-04,1.80E-04,1.80E-04
1928,11,10,1928,11,17,46,1928.860274,1404,1433.204924,7955526.785,4415729.882,1.80E-04,1.80E-04,1.80E-04
1928,11,17,1928,11,24,47,1928.879452,1370,1432.950322,7956914.511,4415562.036,1.80E-04,1.80E-04,1.80E-04
1928,11,24,1928,12,1,48,1928.89863,1503,1432.703874,7958302.236,4415394.19,1.80E-04,1.80E-04,1.80E-04
1928,12,1,1928,12,8,49,1928.917808,1395,1432.46491,7959689.962,4415226.344,1.80E-04,1.80E-04,1.80E-04
1928,12,8,1928,12,15,50,1928.936986,1405,1432.232755,7961077.688,4415058.499,1.80E-04,1.80E-04,1.80E-04
1928,12,15,1928,12,22,51,1928.956164,1376,1432.006738,7962465.414,4414890.653,1.80E-04,1.80E-04,1.80E-04
1928,12,22,1928,12,29,52,1928.975342,964,1431.786175,7963853.14,4414722.807,1.80E-04,1.80E-04,1.80E-04
1928,12,29,1929,1,5,1,1928.994521,1743,1431.570416,7965240.938,4414554.952,1.80E-04,1.80E-04,1.80E-04
1929,1,5,1929,1,12,2,1929.013699,1438,1431.358776,7966628.664,4414387.106,1.80E-04,1.80E-04,1.80E-04
1929,1,12,1929,1,19,3,1929.032877,1447,1431.150584,7968016.39,4414219.26,1.80E-04,1.80E-04,1.80E-04
1929,1,19,1929,1,26,4,1929.052055,1451,1430.945165,7969404.115,4414051.415,1.80E-04,1.80E-04,1.80E-04
1929,1,26,1929,2,2,5,1929.071233,1332,1430.741849,7970791.841,4413883.569,1.79E-04,1.79E-04,1.79E-04
1929,2,2,1929,2,9,6,1929.090411,1386,1430.539962,7972179.567,4413715.723,1.79E-04,1.79E-04,1.79E-04
1929,2,9,1929,2,16,7,1929.109589,1259,1430.338831,7973567.293,4413547.877,1.79E-04,1.79E-04,1.79E-04
1929,2,16,1929,2,23,8,1929.128767,1543,1430.137784,7974955.019,4413380.031,1.79E-04,1.79E-04,1.79E-04
1929,2,23,1929,3,2,9,1929.147945,1465,1429.936149,7976342.745,4413212.185,1.79E-04,1.79E-04,1.79E-04
1929,3,2,1929,3,9,10,1929.167123,1694,1429.733252,7977730.47,4413044.34,1.79E-04,1.79E-04,1.79E-04
1929,3,9,1929,3,16,11,1929.186301,1526,1429.528421,7979118.196,4412876.494,1.79E-04,1.79E-04,1.79E-04
1929,3,16,1929,3,23,12,1929.205479,1577,1429.320973,7980505.922,4412708.648,1.79E-04,1.79E-04,1.79E-04
1929,3,23,1929,3,30,13,1929.224658,1347,1429.110256,7981893.72,4412540.793,1.79E-04,1.79E-04,1.79E-04
1929,3,30,1929,4,6,14,1929.243836,1381,1428.895588,7983281.446,4412372.947,1.79E-04,1.79E-04,1.79E-04
1929,4,6,1929,4,13,15,1929.263014,1500,1428.676295,7984669.172,4412205.101,1.79E-04,1.79E-04,1.79E-04
1929,4,13,1929,4,20,16,1929.282192,1614,1428.451705,7986056.898,4412037.256,1.79E-04,1.79E-04,1.79E-04
1929,4,20,1929,4,27,17,1929.30137,1391,1428.221145,7987444.624,4411869.41,1.79E-04,1.79E-04,1.79E-04
1929,4,27,1929,5,4,18,1929.320548,1426,1427.983943,7988832.349,4411701.564,1.79E-04,1.79E-04,1.79E-04
1929,5,4,1929,5,11,19,1929.339726,1569,1427.739426,7990220.075,4411533.718,1.79E-04,1.79E-04,1.79E-04
1929,5,11,1929,5,18,20,1929.358904,1475,1427.486921,7991607.801,4411365.872,1.79E-04,1.79E-04,1.79E-04
1929,5,18,1929,5,25,21,1929.378082,1272,1427.225756,7992995.527,4411198.026,1.79E-04,1.79E-04,1.79E-04
1929,5,25,1929,6,1,22,1929.39726,1551,1426.955259,7994383.253,4411030.18,1.78E-04,1.78E-04,1.78E-04
1929,6,1,1929,6,8,23,1929.416438,1498,1426.674756,7995770.979,4410862.335,1.78E-04,1.78E-04,1.78E-04
1929,6,8,1929,6,15,24,1929.435616,1578,1426.383559,7997158.704,4410694.489,1.78E-04,1.78E-04,1.78E-04
